"timestamp (abs)","timestamp (rel)","sample rate (Hz)","Channel-15","Channel-14","Channel-13","Channel-12","Channel-11","Channel-10","Channel-9","Channel-8","Channel-7","Channel-6","Channel-5","Channel-4","Channel-3","Channel-2","Channel-1","Channel-0"
1074463,673,500000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1
1074466,676,500000,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1
1074469,679,500000,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1
1074471,681,500000,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1
1074474,684,500000,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
1074477,687,500000,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1
1074479,689,500000,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1
1074482,692,500000,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1
1074485,695,500000,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1
1074487,697,500000,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1
1074490,700,500000,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1
1074493,703,500000,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1
1074495,705,500000,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1
1074498,708,500000,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1
1074501,711,500000,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1
1074503,713,500000,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1
1074506,716,500000,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1
1074509,719,500000,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1
1074511,721,500000,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1
1074514,724,500000,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1
1074517,727,500000,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1
1074519,729,500000,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1
1074522,732,500000,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1
1074525,735,500000,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1
1074527,737,500000,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1
1074530,740,500000,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1
1074533,743,500000,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
1074535,745,500000,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1
1074538,748,500000,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1
1074541,751,500000,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1
1074543,753,500000,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1
1074546,756,500000,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1
1074549,759,500000,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1
1074551,761,500000,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1
1074554,764,500000,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1
1074557,767,500000,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1
1074559,769,500000,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1
1074562,772,500000,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1
1074565,775,500000,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1
1074567,777,500000,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1
1074570,780,500000,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1
1074573,783,500000,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1
1074575,785,500000,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1
1074578,788,500000,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1
1074581,791,500000,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1
1074583,793,500000,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1
1074586,796,500000,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1
1074589,799,500000,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1
1074591,801,500000,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1
1074594,804,500000,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1
1074597,807,500000,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
1074599,809,500000,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1
1074602,812,500000,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1
1074605,815,500000,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1
1074607,817,500000,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1
1074610,820,500000,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1
1074613,823,500000,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1
1074615,825,500000,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1
1074618,828,500000,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1
1074621,831,500000,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1
1074623,833,500000,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1
1074626,836,500000,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1
1074629,839,500000,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1
1074631,841,500000,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1
1074634,844,500000,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1
1074637,847,500000,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1
1074639,849,500000,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1
1074642,852,500000,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1
1074645,855,500000,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1
1074647,857,500000,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1
1074650,860,500000,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1
1074653,863,500000,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1
1074655,865,500000,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1
1074658,868,500000,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1
1074661,871,500000,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1
1074663,873,500000,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1
1074666,876,500000,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1
1074669,879,500000,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1
1074671,881,500000,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1
1074674,884,500000,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1
1074677,887,500000,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1
1074679,889,500000,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1
1074682,892,500000,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1
1074685,895,500000,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1
1074687,897,500000,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1
1074690,900,500000,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1
1074693,903,500000,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
1074695,905,500000,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1
1074698,908,500000,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1
1074701,911,500000,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1
1074703,913,500000,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1
1074706,916,500000,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1
1074709,919,500000,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1
1074711,921,500000,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1
1074714,924,500000,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
1074717,927,500000,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1
1074719,929,500000,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1
1074722,932,500000,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1
1074725,935,500000,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
1074727,937,500000,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1
1074730,940,500000,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1
1074733,943,500000,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1
1074735,945,500000,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1
1074738,948,500000,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1
1074741,951,500000,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1
1074743,953,500000,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1
1074746,956,500000,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1
1074749,959,500000,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1
1074751,961,500000,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1
1074754,964,500000,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1
1074757,967,500000,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1
1074759,969,500000,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1
1074762,972,500000,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1
1074765,975,500000,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1
1074767,977,500000,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1
1074770,980,500000,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1
1074773,983,500000,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1
1074775,985,500000,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1
1074778,988,500000,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1
1074781,991,500000,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1
1074783,993,500000,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1
1074786,996,500000,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1
1074789,999,500000,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1
1074791,1001,500000,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1
1074794,1004,500000,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1
1074797,1007,500000,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1
1074799,1009,500000,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1
1074802,1012,500000,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1
1074805,1015,500000,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
1074807,1017,500000,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1
1074810,1020,500000,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1
1074813,1023,500000,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1
1074815,1025,500000,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1
1074818,1028,500000,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1
1074821,1031,500000,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1
1074823,1033,500000,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1
1074826,1036,500000,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1
1074829,1039,500000,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1
1074831,1041,500000,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1
1074834,1044,500000,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1
1074837,1047,500000,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1
1074839,1049,500000,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1
1074842,1052,500000,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1
1074845,1055,500000,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1
1074847,1057,500000,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1
1074848,1058,500000,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1
1074850,1060,500000,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1
1074853,1063,500000,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1
1074855,1065,500000,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1
1074858,1068,500000,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1
1074861,1071,500000,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1
1074863,1073,500000,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1
1074864,1074,500000,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1
1074866,1076,500000,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1
1074869,1079,500000,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1
1074871,1081,500000,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1
1074874,1084,500000,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1
1074877,1087,500000,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1
1074879,1089,500000,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1
1074880,1090,500000,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1
1074882,1092,500000,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1
1074885,1095,500000,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1
1074888,1098,500000,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1
1074890,1100,500000,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
1074893,1103,500000,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1
1074896,1106,500000,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1
1074898,1108,500000,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1
1074901,1111,500000,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1
1074904,1114,500000,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1
1074906,1116,500000,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1
1074909,1119,500000,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1
1074912,1122,500000,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1
1074914,1124,500000,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1
1074917,1127,500000,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1
1074920,1130,500000,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1
1074922,1132,500000,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1
1074925,1135,500000,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1
1074928,1138,500000,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1
1074930,1140,500000,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1
1074933,1143,500000,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1
1074936,1146,500000,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1
1074938,1148,500000,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
1074941,1151,500000,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1
1074944,1154,500000,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1
1074946,1156,500000,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1
1074949,1159,500000,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1
1074952,1162,500000,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1
1074954,1164,500000,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1
1074957,1167,500000,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1
1074960,1170,500000,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
1074962,1172,500000,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1
1074965,1175,500000,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1
1074968,1178,500000,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1
1074970,1180,500000,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
1074973,1183,500000,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1
1074976,1186,500000,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1
1074978,1188,500000,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1
1074981,1191,500000,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1
1074984,1194,500000,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1
1074986,1196,500000,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1
1074989,1199,500000,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1
1074992,1202,500000,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1
1074994,1204,500000,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1
1074997,1207,500000,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1
1075000,1210,500000,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1
1075002,1212,500000,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1
1075005,1215,500000,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1
1075008,1218,500000,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1
1075010,1220,500000,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1
1075013,1223,500000,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1
1075016,1226,500000,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1
1075018,1228,500000,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1
1075021,1231,500000,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1
1075024,1234,500000,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
1075026,1236,500000,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1
1075029,1239,500000,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
1075032,1242,500000,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1
1075034,1244,500000,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1
1075037,1247,500000,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1
1075040,1250,500000,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
1075042,1252,500000,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1
1075045,1255,500000,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1
1075048,1258,500000,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1
1075050,1260,500000,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1
1075053,1263,500000,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1
1075056,1266,500000,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1
1075058,1268,500000,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1
1075061,1271,500000,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1
1075064,1274,500000,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1
1075066,1276,500000,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1
1075069,1279,500000,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1
1075072,1282,500000,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1
1075074,1284,500000,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1
1075077,1287,500000,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1
1075080,1290,500000,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1
1075082,1292,500000,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1
1075085,1295,500000,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1
1075088,1298,500000,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1
1075090,1300,500000,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1
1075093,1303,500000,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1
1075096,1306,500000,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1
1075098,1308,500000,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1
1075101,1311,500000,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1
1075104,1314,500000,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1
1075106,1316,500000,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1
1075109,1319,500000,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1
1075112,1322,500000,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1
1075114,1324,500000,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
1075117,1327,500000,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1
1075120,1330,500000,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
1075122,1332,500000,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1
1075125,1335,500000,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1
1075128,1338,500000,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1
1075130,1340,500000,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1
1075133,1343,500000,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1
1075136,1346,500000,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1
1075138,1348,500000,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1
1075141,1351,500000,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1
1075144,1354,500000,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1
1075146,1356,500000,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1
1075149,1359,500000,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1
1075152,1362,500000,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1
1075154,1364,500000,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1
1075157,1367,500000,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1
1075160,1370,500000,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1
1075162,1372,500000,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1
1075165,1375,500000,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1
1075168,1378,500000,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1
1075170,1380,500000,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1
1075173,1383,500000,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1
1075176,1386,500000,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1
1075178,1388,500000,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1
1075181,1391,500000,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1
1075184,1394,500000,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1
1075186,1396,500000,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1
1075189,1399,500000,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1
1075192,1402,500000,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1
1075194,1404,500000,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1
1075197,1407,500000,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1
1075200,1410,500000,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
1075202,1412,500000,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1
1075205,1415,500000,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1
1075208,1418,500000,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1
1075210,1420,500000,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1
1075213,1423,500000,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1
1075216,1426,500000,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1
1075218,1428,500000,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1
1075221,1431,500000,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1
1075224,1434,500000,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1
1075226,1436,500000,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1
1075229,1439,500000,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1
1075232,1442,500000,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1
1075234,1444,500000,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1
1075237,1447,500000,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1
1075240,1450,500000,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1
1075242,1452,500000,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1
1075245,1455,500000,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1
1075248,1458,500000,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1
1075250,1460,500000,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1
1075253,1463,500000,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1
1075256,1466,500000,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1
1075258,1468,500000,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1
1075261,1471,500000,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1
1075264,1474,500000,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1
1075266,1476,500000,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1
1075269,1479,500000,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1
1075272,1482,500000,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1
1075274,1484,500000,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1
1075277,1487,500000,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1
1075280,1490,500000,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1
1075282,1492,500000,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1
1075285,1495,500000,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1
1075288,1498,500000,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1
1075290,1500,500000,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1
1075293,1503,500000,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1
1075296,1506,500000,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1
1075298,1508,500000,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1
1075301,1511,500000,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1
1075304,1514,500000,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1
1075306,1516,500000,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1
1075309,1519,500000,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1
1075312,1522,500000,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
1075314,1524,500000,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1
1075317,1527,500000,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1
1075320,1530,500000,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1
1075322,1532,500000,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1
1075325,1535,500000,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1
1075328,1538,500000,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1
1075330,1540,500000,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1
1075333,1543,500000,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1
1075336,1546,500000,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1
1075338,1548,500000,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1
1075341,1551,500000,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1
